BASE,,,
S-5,Braden Shipley,Arizona Diamondbacks®,Rookie
S-6,Jacob deGrom,New York Mets®,
S-7,Johnny Bench,Cincinnati Reds®,

S-8,Duke Snider,Brooklyn DodgersTM,
S-9,Freddie Freeman,Atlanta BravesTM,
S-10,David Price,Boston Red Sox®,
S-11,Orlando Arcia,Milwaukee BrewersTM,Rookie
S-12,Alex Reyes,St. Louis Cardinals®,Rookie
S-13,Kyle Seager,Seattle MarinersTM,
S-14,Francisco Lindor,Cleveland Indians®,
S-15,Al Kaline,Detroit Tigers®,
S-16,Sandy Koufax,Los Angeles Dodgers®,
S-17,Robin Yount,Milwaukee BrewersTM,
S-18,Roberto Clemente,Pittsburgh Pirates®,
S-19,Ted Williams,Boston Red Sox®,
S-20,Gregory Polanco,Pittsburgh Pirates®,
S-21,Cal Ripken Jr.,Baltimore Orioles®,
S-22,Addison Russell,Chicago Cubs®,
S-23,Honus Wagner,Pittsburgh Pirates®,
S-24,Joey Votto,Cincinnati Reds®,
S-25,Mike Trout,Angels®,
S-26,Bo Jackson,Kansas City Royals®,
S-27,Jorge Soler,Chicago Cubs®,
S-28,Jose Altuve,Houston Astros®,
S-29,Tyler Glasnow,Pittsburgh Pirates®,Rookie
S-30,Matt Shoemaker,Angels®,
S-31,Frank Robinson,Cleveland Indians®,
S-32,Jake Arrieta,Chicago Cubs®,
S-33,Anthony Rendon,Washington Nationals®,
S-34,Buster Posey,San Francisco Giants®,
S-35,Ian Kinsler,Detroit Tigers®,
S-36,George Springer,Houston Astros®,
S-37,Jim Palmer,Baltimore Orioles®,
S-38,Joe Mauer,Minnesota Twins®,
S-39,Jackie RobinsonTM,Brooklyn DodgersTM,
S-40,David Ortiz,Boston Red Sox®,
S-41,Jason Hammel,Chicago Cubs®,
S-42,Jose Peraza,Cincinnati Reds®,
S-43,Brandon Belt,San Francisco Giants®,
S-44,Anthony Rizzo,Chicago Cubs®,
S-45,Noah Syndergaard,New York Mets®,
S-46,Alex Gordon,Kansas City Royals®,
S-47,Trevor Story,Colorado RockiesTM,
S-48,Yoenis Cespedes,New York Mets®,
S-49,Luke Weaver,St. Louis Cardinals®,Rookie
S-50,Brooks Robinson,Baltimore Orioles®,
S-51,Mookie Betts,Boston Red Sox®,
S-52,Babe Ruth,New York Yankees®,
S-53,Carlos Rodon,Chicago White Sox®,
S-54,Ryan Braun,Milwaukee BrewersTM,
S-55,Tyler Austin,New York Yankees®,Rookie
S-56,Joe Morgan,Cincinnati Reds®,
S-57,Stephen Piscotty,St. Louis Cardinals®,
S-58,Josh Donaldson,Toronto Blue Jays®,
S-59,Carlos Gonzalez,Colorado RockiesTM,

S-60,Andrew McCutchen,Pittsburgh Pirates®,
S-61,Jackie Bradley Jr.,Boston Red Sox®,
S-62,Manny Machado,Baltimore Orioles®,
S-63,Willson Contreras,Chicago Cubs®,
S-64,Ken Griffey Jr.,Seattle MarinersTM,
S-65,Kenta Maeda,Los Angeles Dodgers®,
S-66,Alex Bregman,Houston Astros®,Rookie
S-67,Todd Frazier,Chicago White Sox®,
S-68,Josh Bell,Pittsburgh Pirates®,Rookie
S-69,Ozzie Smith,St. Louis Cardinals®,
S-70,Giancarlo Stanton,Miami Marlins®,
S-71,Justin Verlander,Detroit Tigers®,
S-72,Ichiro,Miami Marlins®,
S-73,Aaron Judge,New York Yankees®,Rookie
S-74,Rickey Henderson,Oakland AthleticsTM,
S-75,Dansby Swanson,Atlanta BravesTM,Rookie
S-76,Miguel Sano,Minnesota Twins®,
S-77,Ivan Rodriguez,Texas Rangers®,
S-78,Aaron Nola,Philadelphia Phillies®,
S-79,Jameson Taillon,Pittsburgh Pirates®,
S-80,Kris Bryant,Chicago Cubs®,
S-81,Corey Seager,Los Angeles Dodgers®,
S-82,Albert Pujols,Angels®,
S-83,David Dahl,Colorado RockiesTM,Rookie
S-84,Carlos Correa,Houston Astros®,
S-85,Chris Sale,Chicago White Sox®,
S-86,Kendrys Morales,Kansas City Royals®,
S-87,Wil Myers,San Diego PadresTM,
S-88,Nolan Ryan,Texas Rangers®,
S-89,Yulieski Gurriel,Houston Astros®,Rookie
S-90,Jose Abreu,Chicago White Sox®,
S-91,Rod Carew,California AngelsTM,
S-92,Andrew Benintendi,Boston Red Sox®,Rookie
S-93,Jose Bautista,Toronto Blue Jays®,
S-94,Brandon Phillips,Cincinnati Reds®,
S-95,Nolan Arenado,Colorado RockiesTM,
S-96,Joe Musgrove,Houston Astros®,Rookie
S-97,Lou Brock,St. Louis Cardinals®,
S-98,Hank Aaron,Atlanta BravesTM,
S-99,Stan Musial,St. Louis Cardinals®,
S-100,Barry Larkin,Cincinnati Reds®,
JACKIE ROBINSON DAY,,,
JRD-1,Manny Machado,Baltimore Orioles®,
JRD-2,Josh Donaldson,Toronto Blue Jays®,
JRD-3,Mookie Betts,Boston Red Sox®,
JRD-4,Evan Longoria,Tampa Bay RaysTM,
JRD-5,Masahiro Tanaka,New York Yankees®,
JRD-6,Francisco Lindor,Cleveland Indians®,
JRD-7,Miguel Cabrera,Detroit Tigers®,
JRD-8,Todd Frazier,Chicago White Sox®,

JRD-9,Eric Hosmer,Kansas City Royals®
JRD-10,Joe Mauer,Minnesota Twins®
JRD-11,Yu Darvish,Texas Rangers®
JRD-12,Felix Hernandez,Seattle MarinersTM
JRD-13,Carlos Correa,Houston Astros®
JRD-14,Sonny Gray,Oakland AthleticsTM
JRD-15,Mike Trout,Angels®
JRD-16,Bryce Harper,Washington Nationals®
JRD-17,Giancarlo Stanton,Miami Marlins®
JRD-18,Miguel Sano,Minnesota Twins®
JRD-19,Aaron Nola,Philadelphia Phillies®
JRD-20,Yoenis Cespedes,New York Mets®
JRD-21,Kris Bryant,Chicago Cubs®
JRD-22,Matt Carpenter,St. Louis Cardinals®
JRD-23,Andrew McCutchen,Pittsburgh Pirates®
JRD-24,Ryan Braun,Milwaukee BrewersTM
JRD-25,Buster Posey,San Francisco Giants®
JRD-26,Clayton Kershaw,Los Angeles Dodgers®
JRD-27,Wil Myers,San Diego PadresTM
JRD-28,Nolan Arenado,Colorado RockiesTM
JRD-29,Joey Votto,Cincinnati Reds®
JRD-30,Paul Goldschmidt,Arizona Diamondbacks®
FIVE TOOL,,
5T-1,Mike Trout,Angels®
5T-2,Bryce Harper,Washington Nationals®
5T-3,Anthony Rizzo,Chicago Cubs®
5T-4,Manny Machado,Baltimore Orioles®
5T-5,Josh Donaldson,Toronto Blue Jays®
5T-6,Mookie Betts,Boston Red Sox®
