BASE,,
BASE CARDS,,
BDC-123,Daulton Jefferies,Oakland AthleticsTM
BDC-124,Taylor Ward,Angels®
BDC-125,Triston McKenzie,Cleveland Indians®
BDC-126,Scott Hurst,St. Louis Cardinals®
BDC-127,Noah Bremer,Texas Rangers®
BDC-128,Angel Perdomo,Toronto Blue Jays®
BDC-129,Touki Toussaint,Atlanta BravesTM
BDC-130,A.J. Puckett,Chicago White Sox®
BDC-131,Lucas Erceg,Milwaukee BrewersTM
BDC-132,Riley Mahan,Miami Marlins®
BDC-133,Corbin Martin,Houston Astros®
BDC-134,Jordan Sheffield,Los Angeles Dodgers®
BDC-135,Lazarito Armenteros,Oakland AthleticsTM
BDC-136,Dylan Cease,Chicago White Sox®
BDC-137,Kevin Newman,Pittsburgh Pirates®
BDC-138,Hagen Danner,Toronto Blue Jays®
BDC-139,Mark Vientos,New York Mets®
BDC-140,Justus Sheffield,New York Yankees®
BDC-141,Bubba Thompson,Texas Rangers®
BDC-142,Desmond Lindsay,New York Mets®
BDC-143,J.B. Bukauskas,Houston Astros®
BDC-144,Freddy Tarnok,Atlanta BravesTM
BDC-145,Blake Hunt,San Diego PadresTM
BDC-146,David Thompson,New York Mets®
BDC-147,Delvin Perez,St. Louis Cardinals®
BDC-148,Peter Solomon,Houston Astros®
BDC-149,Brendan Murphy,Milwaukee BrewersTM
BDC-150,Vladimir Guerrero Jr.,Toronto Blue Jays®
BDC-151,Yusniel Diaz,Los Angeles Dodgers®
BDC-152,Dillon Tate,New York Yankees®
BDC-153,Nonie Williams,Angels®
BDC-154,Kyle Lewis,Seattle MarinersTM
BDC-155,Bobby Dalbec,Boston Red Sox®

BDC-156,Ian Anderson,Atlanta BravesTM
BDC-157,Brendan Rodgers,Colorado RockiesTM
BDC-158,Drew Ellis,Arizona Diamondbacks®
BDC-159,Joseph Dunand,Miami Marlins®
BDC-160,Kevin Maitan,Atlanta BravesTM
BDC-161,Kramer Robertson,St. Louis Cardinals®
BDC-162,Juan Soto,Washington Nationals®
BDC-163,Chris Okey,Cincinnati Reds®
BDC-164,Tristen Lutz,Milwaukee BrewersTM
BDC-165,Wil Crowe,Washington Nationals®
BDC-166,Taylor Trammell,Cincinnati Reds®
BDC-167,Trevor Stephan,New York Yankees®
BDC-168,Matt Tabor,Arizona Diamondbacks®
BDC-169,James Marinan,Los Angeles Dodgers®
BDC-170,Cody Sedlock,Baltimore Orioles®
BDC-171,Gavin Lux,Los Angeles Dodgers®
BDC-172,MJ Melendez,Kansas City Royals®
BDC-173,Kade McClure,Chicago White Sox®
BDC-174,Dylan Busby,Pittsburgh Pirates®
BDC-175,Kevin Merrell,Oakland AthleticsTM
BDC-176,Dawel Lugo,Detroit Tigers®
BDC-177,Jake Burger,Chicago White Sox®
BDC-178,Evan White,Seattle MarinersTM
BDC-179,Carl Stajduhar,New York Mets®
BDC-180,Connor Wong,Los Angeles Dodgers®
BDC-181,Canaan Smith,New York Yankees®
BDC-182,Nick Raquet,Washington Nationals®
BDC-183,Kyle Tucker,Houston Astros®
BDC-184,Sam Carlson,Seattle MarinersTM
BDC-185,Wuilmer Becerra,New York Mets®
BDC-186,Dane Dunning,Chicago White Sox®
BDC-187,Joe Perez,Houston Astros®
BDC-188,Brendon Little,Chicago Cubs®
BDC-189,Will Craig,Pittsburgh Pirates®
BDC-190,Ricardo De La Torre,Minnesota Twins®
BDC-191,Nick Gordon,Minnesota Twins®
BDC-192,Kevin Smith,Toronto Blue Jays®
BDC-193,Cole Brannen,Boston Red Sox®
BDC-194,Logan Warmoth,Toronto Blue Jays®
BDC-195,Pavin Smith,Arizona Diamondbacks®
BDC-196,Colton Hock,Miami Marlins®
BDC-197,Clarke Schmidt,New York Yankees®
BDC-198,Cash Case,Cincinnati Reds®
BDC-199,Luis Ortiz,Milwaukee BrewersTM
BDC-200,Gleyber Torres,New York Yankees®
INSERTS,,
BOWMAN DEFINING MOMENTS,,
BDM-AB,Austin Beck,Oakland AthleticsTM
BDM-AH,Adam Haseley,Philadelphia Phillies®
BDM-BM,Brendan McKay,Tampa Bay RaysTM
BDM-BMC,Brendan McKay,Tampa Bay RaysTM

BDM-CS,Clarke Schmidt,New York Yankees®
BDM-EJ,Eloy Jimenez,Chicago White Sox®
BDM-FT,Fernando Tatis Jr.,San Diego PadresTM
BDM-GT,Gleyber Torres,New York Yankees®
BDM-JA,Jo Adell,Angels®
BDM-JB,Jake Burger,Chicago White Sox®
BDM-JM,Jorge Mateo,Oakland AthleticsTM
BDM-KH,Keston Hiura,Milwaukee BrewersTM
BDM-KM,Kevin Maitan,Atlanta BravesTM
BDM-KW,Kyle Wright,Atlanta BravesTM
BDM-MG,MacKenzie Gore,San Diego PadresTM
BDM-MM,Mickey Moniak,Philadelphia Phillies®
BDM-NS,Nick Senzel,Cincinnati Reds®
BDM-PS,Pavin Smith,Arizona Diamondbacks®
BDM-RA,Ronald Acuna,Atlanta BravesTM
BDM-RL,Royce Lewis,Minnesota Twins®
RECOMENDED VIEWING,,
RV-ARI,Pavin Smith,Arizona Diamondbacks®
,Drew Ellis,Arizona Diamondbacks®
RV-ATL,Drew Waters,Atlanta BravesTM
,Kyle Wright,Atlanta BravesTM
RV-CWS,Jake Burger,Chicago White Sox®
,Gavin Sheets,Chicago White Sox®
