Card Set,Number,Player,Team
Chrome Prospect Autographs,CPA-MW,Mikey White,Oakland Athletics
Chrome Prospect Autographs,BCAP-OC,Oneal Cruz,Los Angeles Dodgers
Chrome Prospect Autographs,CPA-OD,Oscar De La Cruz,Chicago Cubs
Chrome Prospect Autographs,BCAP-RO,Raffy Ozuna,St. Louis Cardinals
Chrome Prospect Autographs,CPA-RS,Ricardo Sanchez,Atlanta Braves
Chrome Prospect Autographs,BCAP-RW,Ryan Williams,Chicago Cubs
Chrome Prospect Autographs,BCAP-SH,Sam Howard,Colorado Rockies
Chrome Prospect Autographs,BCAP-STR,Sam Travis,Boston Red Sox
Chrome Prospect Autographs,BCAP-TA,Tyler Alexander,Detroit Tigers
Chrome Prospect Autographs,CPA-TW,Tyler White,Houston Astros
Chrome Prospect Autographs,BCAP-TJ,Tyrell Jenkins,Atlanta Braves
Chrome Prospect Autographs,BCAP-VA,Victor Alcantara,Los Angeles Angels
Chrome Prospect Autographs,CPA-VG,Vladimir Guerrero Jr.,Toronto Blue Jays
Chrome Prospect Autographs,CPA-WH,Wei-Chieh Huang,Arizona Diamondbacks
Chrome Prospect Autographs,BCAP-WC,Willie Calhoun,Los Angeles Dodgers
Chrome Prospect Autographs,CPA-YA,Yadier Alvarez,Los Angeles Dodgers
Chrome Prospect Autographs,CPA-YMU,Yairo Munoz,Oakland Athletics
Chrome Prospect Autographs,BCAP-YG,Yeudy Garcia,Pittsburgh Pirates
Chrome Rookie Autographs,BCAR-AA,Albert Almora,Chicago Cubs,Rookie
Chrome Rookie Autographs,BCAR-AR,A.J. Reed,Houston Astros,Rookie
Chrome Rookie Autographs,BCAR-BP,Byung-Ho Park,Minnesota Twins,Rookie
Chrome Rookie Autographs,BCAR-BS,Blake Snell,Tampa Bay Rays,Rookie
Chrome Rookie Autographs,BCAR-CS,Corey Seager,Los Angeles Dodgers,Rookie
Chrome Rookie Autographs,BCAR-FM,Frankie Montas,Los Angeles Dodgers,Rookie
Chrome Rookie Autographs,BCAR-HO,Henry Owens,Boston Red Sox,Rookie
Chrome Rookie Autographs,BCAR-JBE,Jose Berrios,Minnesota Twins,Rookie
Chrome Rookie Autographs,BCAR-JP,Jose Peraza,Cincinnati Reds,Rookie
Chrome Rookie Autographs,BCAR-JU,Julio Urias,Los Angeles Dodgers,Rookie
Chrome Rookie Autographs,BCAR-KEM,Kenta Maeda,Los Angeles Dodgers,Rookie
Chrome Rookie Autographs,BCAR-KS,Kyle Schwarber,Chicago Cubs,Rookie
Chrome Rookie Autographs,BCAR-LG,Lucas Giolito,Washington Nationals,Rookie
Chrome Rookie Autographs,BCAR-LS,Luis Severino,New York Yankees,Rookie
Chrome Rookie Autographs,BCAR-MR,Matt Reynolds,New York Mets,Rookie
Chrome Rookie Autographs,BCAR-MS,Miguel Sano,Minnesota Twins,Rookie
Chrome Rookie Autographs,BCAR-RM,Raul Mondesi,Kansas City Royals,Rookie
Chrome Rookie Autographs,BCAR-TT,Trayce Thompson,Los Angeles Dodgers,Rookie
Out Of The Gate,OOG-1,Trevor Story,Colorado Rockies
Out Of The Gate,OOG-2,Tyler White,Houston Astros
Out Of The Gate,OOG-3,Aledmys Diaz,St. Louis Cardinals
Out Of The Gate,OOG-4,Kenta Maeda,Los Angeles Dodgers
Out Of The Gate,OOG-5,Michael Conforto,New York Mets
Out Of The Gate,OOG-6,Nomar Mazara,Texas Rangers
Out Of The Gate,OOG-7,Aaron Nola,Philadelphia Phillies
Out Of The Gate,OOG-8,Byung-ho Park,Minnesota Twins
Out Of The Gate,OOG-9,Stephen Piscotty,St. Louis Cardinals
Out Of The Gate,OOG-10,Blake Snell,Tampa Bay Rays
Prime Position Autographs,PPA-AB,Andrew Benintendi,Boston Red Sox
Prime Position Autographs,PPA-AJ,Aaron Judge,New York Yankees
Prime Position Autographs,PPA-AR,A.J. Reed,Houston Astros
Prime Position Autographs,PPA-ARE,Alex Reyes,St. Louis Cardinals
Prime Position Autographs,PPA-CS,Corey Seager,Los Angeles Dodgers
Prime Position Autographs,PPA-DS,Dansby Swanson,Atlanta Braves
Prime Position Autographs,PPA-JB,Jose Berrios,Minnesota Twins
Prime Position Autographs,PPA-KS,Kyle Schwarber,Chicago Cubs
Prime Position Autographs,PPA-MS,Miguel Sano,Minnesota Twins
Prime Position Autographs,PPA-NM,Nomar Mazara,Texas Rangers
Prime Position Autographs,PPA-OA,Orlando Arcia,Milwaukee Brewers
Prime Position Autographs,PPA-RD,Rafael Devers,Boston Red Sox
Prime Position Autographs,PPA-TS,Tyler Stephenson,Cincinnati Reds
Prime Position Autographs,PPA-YM,Yoan Moncada,Boston Red Sox
Refractors That Never Were,RTNW-AK,Al Kaline,Detroit Tigers
Refractors That Never Were,RTNW-CD,Carlos Delgado,Toronto Blue Jays
Refractors That Never Were,RTNW-CJ,Chipper Jones,Atlanta Braves
Refractors That Never Were,RTNW-JG,Juan Gonzalez,Texas Rangers
Refractors That Never Were,RTNW-JR,Jackie Robinson,Brooklyn Dodgers
Refractors That Never Were,RTNW-JS,John Smoltz,Atlanta Braves
Refractors That Never Were,RTNW-MP,Mike Piazza,Los Angeles Dodgers
Refractors That Never Were,RTNW-PM,Pedro Martinez,Los Angeles Dodgers
Refractors That Never Were,RTNW-VG,Vladimir Guerrero,Montreal Expos
Refractors That Never Were,RTNW-WM,Willie Mays,New York Giants
Refractors That Never Were Autographs,RTNW-AK,Al Kaline,Detroit Tigers
Refractors That Never Were Autographs,RTNW-CD,Carlos Delgado,Toronto Blue Jays
Refractors That Never Were Autographs,RTNW-CJ,Chipper Jones,Atlanta Braves
Refractors That Never Were Autographs,RTNW-JG,Juan Gonzalez,Texas Rangers
Refractors That Never Were Autographs,RTNW-JS,John Smoltz,Atlanta Braves
Refractors That Never Were Autographs,RTNW-MP,Mike Piazza,Los Angeles Dodgers
