BASE,,
CHROME BASE 2016 MLB DRAFT PICKS,,
BD-26,Brett Cumberland,Atlanta BravesTM
BD-27,Mason Thompson,San Diego PadresTM
BD-28,Easton McGee,Tampa Bay RaysTM
BD-29,Justin Dunn,New York Mets®
BD-30,Matt Manning,Detroit Tigers®
BD-31,Delvin Perez,St. Louis Cardinals®
BD-32,Nolan Jones,Cleveland Indians®
BD-33,Matt Krook,San Francisco Giants®
BD-34,Stephen Alemais,Pittsburgh Pirates®
BD-35,Joey Wentz,Atlanta BravesTM
BD-36,Ben Bowden,Colorado RockiesTM
BD-37,Drew Harrington,Atlanta BravesTM
BD-38,C.J. Chatham,Boston Red Sox®
BD-39,Will Craig,Pittsburgh Pirates®
BD-40,Zack Collins,Chicago White Sox®
BD-41,Skylar Szynski,Oakland AthleticsTM
BD-42,Sheldon Neuse,Washington Nationals®
BD-43,Nicholas Lopez,Kansas City Royals®
BD-44,Heath Quinn,San Francisco Giants®
BD-45,Alex Speas,Texas Rangers®
BD-46,Cody Sedlock,Baltimore Orioles®
BD-47,Blake Tiberi,New York Mets®
BD-48,Mario Feliciano,Milwaukee BrewersTM
BD-49,Brett Adcock,Houston Astros®
BD-50,Riley Pint,Colorado RockiesTM
BD-51,Jacob Heyward,San Francisco Giants®
BD-52,Hudson Potts,San Diego PadresTM

BD-53,Ronnie Dawson,Houston Astros®
BD-54,Nick Hanson,Cincinnati Reds®
BD-55,Forrest Whitley,Houston Astros®
BD-56,Ryan Hendrix,Cincinnati Reds®
BD-57,Eric Lauer,San Diego PadresTM
BD-58,Tyson Miller,Chicago Cubs®
BD-59,Jesus Luzardo,Washington Nationals®
BD-60,Kyle Lewis,Seattle MarinersTM
BD-61,Connor Justus,Angels®
BD-62,Cole Stobbe,Philadelphia Phillies®
BD-63,Garrett Hampson,Colorado RockiesTM
BD-64,Cole Ragans,Texas Rangers®
BD-65,Kyle Muller,Atlanta BravesTM
BD-66,Logan Shore,Oakland AthleticsTM
BD-67,Gavin Lux,Los Angeles Dodgers®
BD-68,Shane Bieber,Cleveland Indians®
BD-69,T.J. Zeuch,Toronto Blue Jays®
BD-70,Joshua Lowe,Tampa Bay RaysTM
BD-71,Justin Alleman,San Francisco Giants®
BD-72,Ryan Howard,San Francisco Giants®
BD-73,Jake Fraley,Tampa Bay RaysTM
BD-74,Bo Bichette,Toronto Blue Jays®
BD-75,D.J. Peters,Los Angeles Dodgers®
BD-76,Jake Rogers,Houston Astros®
BD-77,Bryan Reynolds,San Francisco Giants®
