Card Set,Number,Player,Team
Paper Prospects,53,Kevin Duchene,Oakland Athletics
Paper Prospects,54,Blake Perkins,Washington Nationals
Paper Prospects,55,Thomas Eshelman,Houston Astros
Paper Prospects,56,Lucas Williams,Philadelphia Phillies
Paper Prospects,57,David Fletcher,Los Angeles Angels
Paper Prospects,58,James Kaprielian,New York Yankees
Paper Prospects,59,Preston Morrison,Chicago Cubs
Paper Prospects,60,Ryan Burr,Arizona Diamondbacks
Paper Prospects,61,Brett Lilek,Miami Marlins
Paper Prospects,62,Trevor Megill,San Diego Padres
Paper Prospects,63,Jordy Lara,Seattle Mariners
Paper Prospects,64,Kevin Newman,Pittsburgh Pirates
Paper Prospects,65,Luis Ortiz,Texas Rangers
Paper Prospects,66,Cornelius Randolph,Philadelphia Phillies
Paper Prospects,67,Domingo Leyba,Arizona Diamondbacks
Paper Prospects,68,Sean Reid-Foley,Toronto Blue Jays
Paper Prospects,69,Josh Naylor,Miami Marlins
Paper Prospects,70,Michael Matuella,Texas Rangers
Paper Prospects,71,Cole Tucker,Pittsburgh Pirates
Paper Prospects,72,Kyle Wilcox,Seattle Mariners
Paper Prospects,73,Forrest Wall,Colorado Rockies
Paper Prospects,74,Alex Jackson,Seattle Mariners
Paper Prospects,75,Kyle Tucker,Houston Astros
Paper Prospects,76,Hunter Harvey,Baltimore Orioles
Paper Prospects,77,Brandon Waddell,Pittsburgh Pirates
Paper Prospects,78,Travis Neubeck,Miami Marlins
Paper Prospects,79,Ronnie Jebavy,San Francisco Giants
Paper Prospects,80,Ryan Mountcastle,Baltimore Orioles
Paper Prospects,81,Kyle Zimmer,Kansas City Royals
Paper Prospects,82,A.J. Reed,Houston Astros
Paper Prospects,83,Alex Reyes,St. Louis Cardinals
Paper Prospects,84,Garrett Whitley,Tampa Bay Rays
Paper Prospects,85,Derek Hill,Detroit Tigers
Paper Prospects,86,Ryan Clark,Atlanta Braves
Paper Prospects,87,Andrew Sopko,Los Angeles Dodgers
Paper Prospects,88,Breckin Williams,Arizona Diamondbacks
Paper Prospects,89,Tate Matheny,Boston Red Sox
Paper Prospects,90,Kyle Crick,San Francisco Giants
Paper Prospects,91,Andrew Moore,Seattle Mariners
Paper Prospects,92,Hutton Moyer,Los Angeles Angels
Paper Prospects,93,Jordan Ramsey,Cincinnati Reds
Paper Prospects,94,Javier Medina,Colorado Rockies
Paper Prospects,95,Jack Wynkoop,Colorado Rockies
Paper Prospects,96,Triston McKenzie,Cleveland Indians
Paper Prospects,97,Jose De Leon,Los Angeles Dodgers
Paper Prospects,98,Justin Cohen,Miami Marlins
Paper Prospects,99,Mark Mathias,Cleveland Indians
Paper Prospects,100,Julio Urias,Los Angeles Dodgers
Paper Prospects,101,Jared Foster,Los Angeles Angels
Paper Prospects,102,Roman Quinn,Philadelphia Phillies
Paper Prospects,103,Max Wotell,New York Mets
Paper Prospects,104,Jake Gatewood,Milwaukee Brewers
Paper Prospects,105,Willy Adames,Tampa Bay Rays
Paper Prospects,106,Rafael Devers,Boston Red Sox
Paper Prospects,107,Blake Snell,Tampa Bay Rays
Paper Prospects,108,Cody Poteet,Miami Marlins
Paper Prospects,109,Bryce Denton,St. Louis Cardinals
Paper Prospects,110,Nolan Watson,Kansas City Royals
Paper Prospects,111,Tyler Nevin,Colorado Rockies
Paper Prospects,112,Antonio Santillan,Cincinnati Reds
Paper Prospects,113,Mac Marshall,San Francisco Giants
Paper Prospects,114,Mariano Rivera,Washington Nationals
Paper Prospects,115,Grant Hockin,Cleveland Indians
Paper Prospects,116,Raul Mondesi,Kansas City Royals
Paper Prospects,117,Richie Martin,Oakland Athletics
Paper Prospects,118,Carson Fulmer,Chicago White Sox
Paper Prospects,119,Mikey White,Oakland Athletics
Paper Prospects,120,Lucas Sims,Atlanta Braves
Paper Prospects,121,Peter Lambert,Colorado Rockies
Paper Prospects,122,Roman Collins,Kansas City Royals
Paper Prospects,123,Austin Allen,San Diego Padres
Paper Prospects,124,David Thompson,New York Mets
Paper Prospects,125,Ka'Ai Tom,Cleveland Indians
Paper Prospects,126,Renato Nunez,Oakland Athletics
Paper Prospects,127,Zech Lemond,San Diego Padres
Paper Prospects,128,Nick Gordon,Minnesota Twins
Paper Prospects,129,Phil Bickford,San Francisco Giants
Paper Prospects,130,Taylor Ward,Los Angeles Angels
Paper Prospects,131,Corey Taylor,New York Mets
Paper Prospects,132,Chris Ellis,Los Angeles Angels
Paper Prospects,133,Michael Chavis,Boston Red Sox
Paper Prospects,134,Cody Jones,Kansas City Royals
Paper Prospects,135,Tyrone Taylor,Milwaukee Brewers
Paper Prospects,136,Tyler Jay,Minnesota Twins
Paper Prospects,137,Ke'Bryan Hayes,Pittsburgh Pirates
Paper Prospects,138,Scott Kingery,Philadelphia Phillies
Paper Prospects,139,Carl Wise,Toronto Blue Jays
Paper Prospects,140,Juan Hillman,Cleveland Indians
Paper Prospects,141,Bowdien Derby,Oakland Athletics
Paper Prospects,142,D.J. Peterson,Seattle Mariners
Paper Prospects,143,Jacob Nix,San Diego Padres
Paper Prospects,144,Josh Staumont,Kansas City Royals
Paper Prospects,145,Nathan Kirby,Milwaukee Brewers
Paper Prospects,146,DJ Stewart,Baltimore Orioles
Paper Prospects,147,Matt Hall,Detroit Tigers
Paper Prospects,148,Kohl Stewart,Minnesota Twins
Paper Prospects,149,Drew Jackson,Seattle Mariners
Paper Prospects,150,Aaron Judge,New York Yankees
Paper Prospects,151,Nick Plummer,St. Louis Cardinals
Paper Prospects,152,David Dahl,Colorado Rockies
Paper Prospects,153,Brian Mundell,Colorado Rockies
Paper Prospects,154,Bradley Zimmer,Cleveland Indians
Paper Prospects,155,Tanner Rainey,Cincinnati Reds
Paper Prospects,156,JC Cardenas,Toronto Blue Jays
Paper Prospects,157,Austin Riley,Atlanta Braves
Paper Prospects,158,Kevin Kramer,Pittsburgh Pirates
Paper Prospects,159,Hunter Renfroe,San Diego Padres
Paper Prospects,160,Grant Holmes,Los Angeles Dodgers
Paper Prospects,161,Isaiah White,Miami Marlins
Paper Prospects,162,Justin Jacome,Miami Marlins
Paper Prospects,163,Amed Rosario,New York Mets
Paper Prospects,164,Josh Bell,Pittsburgh Pirates
Paper Prospects,165,Eric Jenkins,Texas Rangers
Paper Prospects,166,Reese McGuire,Pittsburgh Pirates
Paper Prospects,167,Sean Newcomb,Los Angeles Angels
Paper Prospects,168,Reynaldo Lopez,Washington Nationals
Paper Prospects,169,Conor Biggio,Houston Astros
Paper Prospects,170,Andrew Suarez,San Francisco Giants
Paper Prospects,171,Trey Ball,Boston Red Sox
Paper Prospects,172,Austin Rei,Boston Red Sox
Paper Prospects,173,Drew Finley,New York Yankees
Paper Prospects,174,Skye Bolt,Oakland Athletics
Paper Prospects,175,Daniel Robertson,Tampa Bay Rays
Paper Prospects,176,Avery Romero,Miami Marlins
Paper Prospects,177,Jon Harris,Toronto Blue Jays
Paper Prospects,178,Christin Stewart,Detroit Tigers
Paper Prospects,179,Nelson Rodriguez,Cleveland Indians
Paper Prospects,180,Austin Smith,San Diego Padres
Paper Prospects,181,Michael Soroka,Atlanta Braves
Paper Prospects,182,Andrew Benintendi,Boston Red Sox
Paper Prospects,183,Matt Crownover,Washington Nationals
Paper Prospects,184,Franklin Barreto,Oakland Athletics
Paper Prospects,185,Willie Calhoun,Los Angeles Dodgers
Paper Prospects,186,Braxton Davidson,Atlanta Braves
Paper Prospects,187,Jake Woodford,St. Louis Cardinals
Paper Prospects,188,Ryan McKenna,Baltimore Orioles
Paper Prospects,189,Ryan Helsley,St. Louis Cardinals
Paper Prospects,190,Carson Sands,Chicago Cubs
Paper Prospects,191,Tyler Beede,San Francisco Giants
Paper Prospects,192,Jeff Hendrix,New York Yankees
Paper Prospects,193,Nick Howard,Cincinnati Reds
Paper Prospects,194,Chris Betts,Tampa Bay Rays
Paper Prospects,195,Jagger Rusconi,Boston Red Sox
Paper Prospects,196,Matt Olson,Oakland Athletics
Paper Prospects,197,Jake Cronenworth,Tampa Bay Rays
Paper Prospects,198,Alex Robinson,Minnesota Twins
Paper Prospects,199,Albert Almora,Chicago Cubs
Paper Prospects,200,Brendan Rodgers,Colorado Rockies
Prime Pairing Autographs,PPA-ASO,Michael Soroka,Atlanta Braves
Prime Pairing Autographs,PPA-ASO,Kolby Allard,Atlanta Braves
Prime Pairing Autographs,PPA-BB,Tyler Beede,San Francisco Giants
Prime Pairing Autographs,PPA-BB,Phil Bickford,San Francisco Giants
Prime Pairing Autographs,PPA-FA,Spencer Adams,Chicago White Sox
Prime Pairing Autographs,PPA-FA,Carson Fulmer,Chicago White Sox
Prime Pairing Autographs,PPA-HM,Billy McKinney,Chicago Cubs
Prime Pairing Autographs,PPA-HM,Ian Happ,Chicago Cubs
Prime Pairing Autographs,PPA-JS,Tyler Jay,Minnesota Twins
Prime Pairing Autographs,PPA-JS,Kohl Stewart,Minnesota Twins
Prime Pairing Autographs,PPA-KC,Ian Clarkin,New York Yankees
Prime Pairing Autographs,PPA-KC,James Kaprielian,New York Yankees
Prime Pairing Autographs,PPA-NF,Mike Nikorak,Colorado Rockies
Prime Pairing Autographs,PPA-NF,Kyle Freeland,Colorado Rockies
Prime Pairing Autographs,PPA-NT,Cole Tucker,Pittsburgh Pirates
Prime Pairing Autographs,PPA-NT,Kevin Newman,Pittsburgh Pirates
Prime Pairing Autographs,PPA-RW,Brendan Rodgers,Colorado Rockies
Prime Pairing Autographs,PPA-RW,Forrest Wall,Colorado Rockies
Prime Pairing Autographs,PPA-RWA,Ashe Russell,Kansas City Royals
Prime Pairing Autographs,PPA-RWA,Nolan Watson,Kansas City Royals
Prime Pairing Autographs,PPA-SR,Brendan Rodgers,Colorado Rockies
Prime Pairing Autographs,PPA-SR,Dansby Swanson,Arizona Diamondbacks
Prime Pairing Autographs,PPA-TA,Dillon Tate,Texas Rangers
Prime Pairing Autographs,PPA-TA,Jorge Alfaro,Texas Rangers
Prime Pairing Autographs,PPA-TP,Brett Phillips,Houston Astros
Prime Pairing Autographs,PPA-TP,Kyle Tucker,Houston Astros
Prime Pairing Autographs,PPA-WR,Garrett Whitley,Tampa Bay Rays
Prime Pairing Autographs,PPA-WR,Daniel Robertson,Tampa Bay Rays
Teams of Tomorrow,TDC-1,Trey Ball,Boston Red Sox
Teams of Tomorrow,TDC-1,Andrew Benintendi,Boston Red Sox
Teams of Tomorrow,TDC-2,Dansby Swanson,Arizona Diamondbacks
Teams of Tomorrow,TDC-2,Domingo Leyba,Arizona Diamondbacks
Teams of Tomorrow,TDC-3,Brendan Rodgers,Colorado Rockies
Teams of Tomorrow,TDC-3,Kyle Freeland,Colorado Rockies
Teams of Tomorrow,TDC-4,Luis Ortiz,Texas Rangers
Teams of Tomorrow,TDC-4,Dillon Tate,Texas Rangers
Teams of Tomorrow,TDC-5,Kyle Tucker,Houston Astros
Teams of Tomorrow,TDC-5,Teoscar Hernandez,Houston Astros
Teams of Tomorrow,TDC-6,Tyler Jay,Minnesota Twins
Teams of Tomorrow,TDC-6,Nick Gordon,Minnesota Twins
Teams of Tomorrow,TDC-7,Carson Fulmer,Chicago White Sox
Teams of Tomorrow,TDC-7,Tyler Danish,Chicago White Sox
Teams of Tomorrow,TDC-8,Ian Happ,Chicago Cubs
Teams of Tomorrow,TDC-8,Billy McKinney,Chicago Cubs
Teams of Tomorrow,TDC-9,Cornelius Randolph,Philadelphia Phillies
Teams of Tomorrow,TDC-9,Roman Quinn,Philadelphia Phillies
Teams of Tomorrow,TDC-10,Tyler Stephenson,Cincinnati Reds
Teams of Tomorrow,TDC-10,Jesse Winker,Cincinnati Reds
Teams of Tomorrow,TDC-11,Josh Naylor,Miami Marlins
Teams of Tomorrow,TDC-11,Avery Romero,Miami Marlins
Teams of Tomorrow,TDC-12,Garrett Whitley,Tampa Bay Rays
Teams of Tomorrow,TDC-12,Casey Gillaspie,Tampa Bay Rays
Teams of Tomorrow,TDC-13,Kolby Allard,Atlanta Braves
Teams of Tomorrow,TDC-13,Braxton Davidson,Atlanta Braves
Teams of Tomorrow,TDC-14,Trent Clark,Milwaukee Brewers
Teams of Tomorrow,TDC-14,Monte Harrison,Milwaukee Brewers
Teams of Tomorrow,TDC-15,James Kaprielian,New York Yankees
Teams of Tomorrow,TDC-15,Jorge Mateo,New York Yankees
Teams of Tomorrow,TDC-16,Tyler Beede,San Francisco Giants
Teams of Tomorrow,TDC-16,Phil Bickford,San Francisco Giants
Teams of Tomorrow,TDC-17,Kevin Newman,Pittsburgh Pirates
Teams of Tomorrow,TDC-17,Austin Meadows,Pittsburgh Pirates
Teams of Tomorrow,TDC-18,Richie Martin,Oakland Athletics
Teams of Tomorrow,TDC-18,Matt Olson,Oakland Athletics
Teams of Tomorrow,TDC-19,Kyle Zimmer,Kansas City Royals
Teams of Tomorrow,TDC-19,Ashe Russell,Kansas City Royals
Teams of Tomorrow,TDC-20,Derek Hill,Detroit Tigers
Teams of Tomorrow,TDC-20,Beau Burrows,Detroit Tigers
Top of the Class Box Toppers,TOC-AB,Andrew Benintendi,Boston Red Sox
Top of the Class Box Toppers,TOC-BR,Brendan Rodgers,Colorado Rockies
Top of the Class Box Toppers,TOC-CF,Carson Fulmer,Chicago White Sox
Top of the Class Box Toppers,TOC-CR,Cornelius Randolph,Philadelphia Phillies
Top of the Class Box Toppers,TOC-DS,Dansby Swanson,Arizona Diamondbacks
Top of the Class Box Toppers,TOC-DT,Dillon Tate,Texas Rangers
Top of the Class Box Toppers,TOC-IH,Ian Happ,Chicago Cubs
Top of the Class Box Toppers,TOC-KT,Kyle Tucker,Houston Astros
Top of the Class Box Toppers,TOC-TJ,Tyler Jay,Minnesota Twins
Top of the Class Box Toppers,TOC-TS,Tyler Stephenson,Cincinnati Reds
All-American Game Autographs,1,Austin Riley,Atlanta Braves
All-American Game Autographs,2,Ke'Bryan Hayes,Pittsburgh Pirates
All-American Game Autographs,3,Kyle Tucker,Houston Astros
All-American Game Autographs,4,Nick Plummer,St. Louis Cardinals
All-American Game Autographs,5,Daz Cameron,Houston Astros
All-American Game Autographs,6,Starling Heredia,Los Angeles Dodgers
All-American Game Autographs,7,Chris Betts,Tampa Bay Rays
All-American Game Autographs,8,Mitchell Hansen,Los Angeles Dodgers
All-American Game Autographs,9,Cody Poteet,Miami Marlins
All-American Game Autographs,10,Demi Orimoloye,Milwaukee Brewers
