BASE,,,
BASE CARDS,,,
BP-93,Travis Swaggerty,Pittsburgh Pirates®
BP-94,Dane Dunning,Chicago White Sox®
BP-95,Lyon Richardson,Cincinnati Reds®
BP-96,Jesus Luzardo,Oakland AthleticsTM
BP-97,Noelvi Marte,Seattle MarinersTM
BP-98,Carter Kieboom,Washington Nationals®

BP-99,Nate Pearson,Toronto Blue Jays®
BP-100,Wander Franco,Tampa Bay RaysTM
BP-101,Ryan Costello,Minnesota Twins®
BP-102,Jonathan India,Cincinnati Reds®
BP-103,Royce Lewis,Minnesota Twins®
BP-104,Victor Mesa Jr.,Miami Marlins®
BP-105,Brendan McKay,Tampa Bay RaysTM
BP-106,Michel Baez,San Diego PadresTM
BP-107,Ronny Mauricio,New York Mets®
BP-108,Anthony Kay,New York Mets®
BP-109,Yusniel Diaz,Baltimore Orioles®
BP-110,Brady Singer,Kansas City Royals®
BP-111,Bo Bichette,Toronto Blue Jays®
BP-112,Matthew Liberatore,Tampa Bay RaysTM
BP-113,Dylan Cease,Chicago White Sox®
BP-114,Edward Cabrera,Miami Marlins®
BP-115,Jeter Downs,Los Angeles Dodgers®
BP-116,Luken Baker,St. Louis Cardinals®
BP-117,Shane Baz,Tampa Bay RaysTM
BP-118,Keibert Ruiz,Los Angeles Dodgers®
BP-119,Jonathan Hernandez,Texas Rangers®
BP-120,Matt Mercer,Arizona Diamondbacks®
BP-121,Ryan Helsley,St. Louis Cardinals®
BP-122,Cole Ragans,Texas Rangers®
BP-123,Yordan Alvarez,Houston Astros®
BP-124,DJ Peters,Los Angeles Dodgers®
BP-125,Cal Quantrill,San Diego PadresTM
BP-126,Drew Waters,Atlanta BravesTM
BP-127,Peter Alonso,New York Mets®
BP-128,MJ Melendez,Kansas City Royals®
BP-129,Austin Riley,Atlanta BravesTM
BP-130,Gavin Lux,Los Angeles Dodgers®
BP-131,Brandon Marsh,Angels®
BP-132,Andrew Knizner,St. Louis Cardinals®
BP-133,Mitch Keller,Pittsburgh Pirates®
BP-134,Cristian Santana,Los Angeles Dodgers®
BP-135,Jesus Sanchez,Tampa Bay RaysTM
BP-136,Peter Lambert,Colorado RockiesTM
BP-137,Brock Burke,Texas Rangers®
BP-138,Alex Kirilloff,Minnesota Twins®
BP-139,DL Hall,Baltimore Orioles®
BP-140,Bryan Mata,Boston Red Sox®
BP-141,Austin Beck,Oakland AthleticsTM
BP-142,Genesis Cabrera,St. Louis Cardinals®
BP-143,Brendan Rodgers,Colorado RockiesTM
BP-144,Sean Murphy,Oakland AthleticsTM
BP-145,Roberto Ramos,Colorado RockiesTM
BP-146,Ronaldo Hernandez,Tampa Bay RaysTM
BP-147,Albert Abreu,New York Yankees®
BP-148,William Contreras,Atlanta BravesTM
BP-149,Jose de la Cruz,Detroit Tigers®
BP-150,Eloy Jimenez,Chicago White Sox®

CHROME PROSPECTS,,
BCP-1,Vladimir Guerrero Jr.,Toronto Blue Jays®
BCP-2,Alec Bohm,Philadelphia Phillies®
BCP-3,Justin Dunn,Seattle MarinersTM
BCP-4,Jo Adell,Angels®
BCP-5,Victor Victor Mesa,Miami Marlins®
BCP-6,Brusdar Graterol,Minnesota Twins®
BCP-7,Tirso Ornelas,San Diego PadresTM
BCP-8,Nick Neidert,Miami Marlins®
BCP-9,Taylor Widener,Arizona Diamondbacks®
BCP-10,Adrian Morejon,San Diego PadresTM
BCP-11,Derian Cruz,Atlanta BravesTM
BCP-12,Corey Ray,Milwaukee BrewersTM
BCP-13,Jarred Kelenic,Seattle MarinersTM
BCP-14,Seth Beer,Houston Astros®
BCP-15,Ethan Hankins,Cleveland Indians®
BCP-16,Cole Tucker,Pittsburgh Pirates®
BCP-17,A.J. Puk,Oakland AthleticsTM
BCP-18,Leody Taveras,Texas Rangers®
BCP-19,Logan Allen,San Diego PadresTM
BCP-20,Blake Rutherford,Chicago White Sox®
BCP-21,Freudis Nova,Houston Astros®
BCP-22,Daniel Johnson,Washington Nationals®
BCP-23,Rylan Bannon,Baltimore Orioles®
BCP-24,Taylor Trammell,Cincinnati Reds®
BCP-25,Fernando Tatis Jr.,San Diego PadresTM
BCP-26,Beau Burrows,Detroit Tigers®
BCP-27,Jay Groome,Boston Red Sox®
BCP-28,Adam Haseley,Philadelphia Phillies®
BCP-29,Adonis Medina,Philadelphia Phillies®
BCP-30,Julio Pablo Martinez,Texas Rangers®
BCP-31,Evan White,Seattle MarinersTM
BCP-32,Cristian Javier,Houston Astros®
BCP-33,Julio Rodriguez,Seattle MarinersTM
BCP-34,Domingo Acevedo,New York Yankees®
BCP-35,Miguel Amaya,Chicago Cubs®
BCP-36,Ryan Vilade,Colorado RockiesTM
BCP-37,JoJo Romero,Philadelphia Phillies®
BCP-38,Sandro Fabian,San Francisco Giants®
BCP-39,Franklyn Kilome,New York Mets®
BCP-40,Triston McKenzie,Cleveland Indians®
BCP-41,Ryan Mountcastle,Baltimore Orioles®
BCP-42,Jordyn Adams,Angels®
BCP-43,Nick Senzel,Cincinnati Reds®
BCP-44,Luis Robert,Chicago White Sox®
BCP-45,Brent Rooker,Minnesota Twins®
BCP-46,Anthony Seigler,New York Yankees®
BCP-47,Ian Anderson,Atlanta BravesTM
BCP-48,Griffin Canning,Angels®
BCP-49,Casey Mize,Detroit Tigers®

BCP-50,Joey Bart,San Francisco Giants®
BCP-51,Hunter Greene,Cincinnati Reds®
BCP-52,Forrest Whitley,Houston Astros®
BCP-53,Blaze Alexander,Arizona Diamondbacks®
BCP-54,Keston Hiura,Milwaukee BrewersTM
BCP-55,Chris Paddack,San Diego PadresTM
BCP-56,Franklin Perez,Detroit Tigers®
BCP-57,Joey Wentz,Atlanta BravesTM
BCP-58,Kevin Smith,Toronto Blue Jays®
BCP-59,Nico Hoerner,Chicago Cubs®
BCP-60,Nolan Gorman,St. Louis Cardinals®
BCP-61,Jazz Chisholm,Arizona Diamondbacks®
BCP-62,Cristian Pache,Atlanta BravesTM
BCP-63,Nick Madrigal,Chicago White Sox®
BCP-64,Luis Garcia,Washington Nationals®
BCP-65,Colton Welker,Colorado RockiesTM
BCP-66,Ryan Weathers,San Diego PadresTM
BCP-67,Jonathan Duplantier,Arizona Diamondbacks®
BCP-68,Reggie Lawson,San Diego PadresTM
BCP-69,Orelvis Martinez,Toronto Blue Jays®
BCP-70,Sixto Sanchez,Philadelphia Phillies®
BCP-71,Ke'Bryan Hayes,Pittsburgh Pirates®
BCP-72,Brewer Hicklen,Kansas City Royals®
BCP-73,MacKenzie Gore,San Diego PadresTM
BCP-74,Estevan Florial,New York Yankees®
BCP-75,Cole Winn,Texas Rangers®
BCP-76,Zack Collins,Chicago White Sox®
BCP-77,Andres Gimenez,New York Mets®
BCP-78,Alex Faedo,Detroit Tigers®
BCP-79,Logan Webb,San Francisco Giants®
BCP-80,Dustin May,Los Angeles Dodgers®
BCP-81,Ryan McKenna,Baltimore Orioles®
BCP-82,Marco Luciano,San Francisco Giants®
BCP-83,Heliot Ramos,San Francisco Giants®
BCP-84,Aramis Ademan,Chicago Cubs®
BCP-85,Matt Manning,Detroit Tigers®
BCP-86,Daz Cameron,Detroit Tigers®
BCP-87,Chad Spanberger,Toronto Blue Jays®
BCP-88,Brent Honeywell,Tampa Bay RaysTM
BCP-89,Esteury Ruiz,San Diego PadresTM
BCP-90,Keegan Thompson,Chicago Cubs®
BCP-91,Will Smith,Los Angeles Dodgers®
BCP-92,Michael Chavis,Boston Red Sox®
BCP-93,Travis Swaggerty,Pittsburgh Pirates®
BCP-94,Dane Dunning,Chicago White Sox®
BCP-95,Lyon Richardson,Cincinnati Reds®
BCP-96,Jesus Luzardo,Oakland AthleticsTM
BCP-97,Noelvi Marte,Seattle MarinersTM
BCP-98,Carter Kieboom,Washington Nationals®
BCP-99,Nate Pearson,Toronto Blue Jays®
BCP-100,Wander Franco,Tampa Bay RaysTM
BCP-101,Ryan Costello,Minnesota Twins®

BCP-102,Jonathan India,Cincinnati Reds®
