BASE,,,
208,Tony Kemp,Houston Astros®,,
209,Roberto Perez,Cleveland Indians®,,
210,Mark Melancon,San Francisco Giants®,,
211,Willy Adames,Tampa Bay RaysTM,,
212,Hyun-Jin Ryu,Los Angeles Dodgers®,,
213,Mark Trumbo,Baltimore Orioles®,,
214,Todd Frazier,New York Mets®,,

215,Steven Wright,Boston Red Sox®,
216,Josh Bell,Pittsburgh PiratesTM,
217,Tim Anderson,Chicago White Sox®,
218,Nick Williams,Philadelphia Phillies®,
219,Jesus Sucre,Tampa Bay RaysTM,
220,Marcell Ozuna,St. Louis Cardinals®,
221,Kendrys Morales,Toronto Blue Jays®,
222,Hunter Dozier,Kansas City Royals®,
223,Ben Zobrist,Chicago Cubs®,
224,Chase Anderson,Milwaukee BrewersTM,
225,Scott Schebler,Cincinnati Reds®,
226,Miguel Sano,Minnesota Twins®,
227,Kyle Tucker,Houston Astros®,Rookie Stars
227,Cionel Perez,Houston Astros®,Rookie Stars
228,Kaleb Cowart,Angels®,
229,Freddy Peralta,Milwaukee BrewersTM,
230,Chris Davis,Baltimore Orioles®,
231,Travis Shaw,Milwaukee BrewersTM,
232,A.J. Minter,Atlanta BravesTM,
233,Blake Treinen,Oakland AthleticsTM,
234,Travis Jankowski,San Diego PadresTM,
235,Ryan Zimmerman,Washington Nationals®,
236,Jameson Taillon,Pittsburgh Pirates®,
237,Eduardo Rodriguez,Boston Red Sox®,
238,Brandon Drury,Toronto Blue Jays®,
239,Avisail Garcia,Chicago White Sox®,
240,Yu Darvish,Chicago Cubs®,
241,Meibrys Viloria,Kansas City Royals®,Rookie Stars
241,Ryan O'Hearn,Kansas City Royals®,Rookie Stars
242,Ian Desmond,Colorado RockiesTM,
243,Richard Urena,Toronto Blue Jays®,
244,Ty Buttrey,Angels®,Rookie Stars
244,Francisco Arcia,Angels®,Rookie Stars
244,Williams Jerez,Angels®,Rookie Stars
245,Wade Davis,Colorado RockiesTM,
246,Steven Matz,New York Mets®,
247,Jason Kipnis,Cleveland Indians®,
248,Gerardo Parra,Colorado RockiesTM,
249,Jeremy Jeffress,Milwaukee BrewersTM,
250,Brandon Belt,San Francisco Giants®,
251,Dustin Pedroia,Boston Red Sox®,
252,Pat Neshek,Philadelphia Phillies®,
253,Kyle Freeland,Colorado RockiesTM,
254,Luis Castillo,Cincinnati Reds®,
255,Jon Gray,Colorado RockiesTM,
256,David Dahl,Colorado RockiesTM,
257,Brad Hand,Cleveland Indians®,
258,Cole Hamels,Chicago Cubs®,
259,Chad Pinder,Oakland AthleticsTM,
260,German Marquez,Colorado RockiesTM,
261,Lewis Brinson,Miami Marlins®,
262,Jacob Nix,San Diego PadresTM,Rookie Stars

262,Luis Urias,San Diego PadresTM,Rookie Stars,,
263,Welington Castillo,Chicago White Sox®,,,
264,Colin Moran,Pittsburgh PiratesTM,,,
265,Steve Pearce,Boston Red Sox®,,,
266,Rosell Herrera,Kansas City Royals®,,,
267,Steven Duggar,San Francisco Giants®,Rookie Stars,,
267,Ray Black,San Francisco Giants®,Rookie Stars,,
268,Brad Boxberger,Arizona Diamondbacks®,,,
269,Shane Greene,Detroit Tigers®,,,
270,Jorge Alfaro,Philadelphia Phillies®,,,
271,Kyle Seager,Seattle MarinersTM,,,
272,Tyler White,Houston Astros®,,,
273,Willie Calhoun,Texas Rangers®,,,
274,Carlos Rodon,Chicago White Sox®,,,
275,Yoshihisa Hirano,Arizona Diamondbacks®,,,
276,Pablo Sandoval,San Francisco Giants®,,,
277,Cam Bedrosian,Angels®,,,
278,Josh Donaldson,Atlanta BravesTM,,,
279,Rick Porcello,Boston Red Sox®,,,
280,Nick Ahmed,Arizona Diamondbacks®,,,
281,Rougned Odor,Texas Rangers®,,,
282,Harrison Bader,St. Louis Cardinals®,,,
283,Adam Conley,Miami Marlins®,,,
284,Austin Hedges,San Diego PadresTM,,,
285,Isiah Kiner-Falefa,Texas Rangers®,,,
