BASE,,,
BASE CARDS,,,
BCP118,Lazaro Armenteros,Oakland AthleticsTM,
BCP119,Gavin LaValley,Cincinnati Reds®,
BCP120,Nick Senzel,Cincinnati Reds®,
BCP121,Jose Adolis Garcia,St. Louis Cardinals®,
BCP122,Ronald Guzman,Texas Rangers®,
BCP123,Jordan Hicks,St. Louis Cardinals®,
BCP124,Alex Faedo,Detroit Tigers®,
BCP125,J.B. Bukauskas,Houston Astros®,
BCP126,Jesus Luzardo,Oakland AthleticsTM,
BCP127,Josh Lowe,Tampa Bay RaysTM,
BCP128,Yu-Cheng Chang,Cleveland Indians®,
BCP129,Kyle Young,Philadelphia Phillies®,
BCP130,Christin Stewart,Detroit Tigers®,
BCP131,MacKenzie Gore,San Diego PadresTM,
BCP132,Corbin Burnes,Milwaukee BrewersTM,
BCP133,Tyler Stephenson,Cincinnati Reds®,
BCP134,Wander Javier,Minnesota Twins®,
BCP135,Bryse Wilson,Atlanta BravesTM,
BCP136,Jo Adell,Angels®,
BCP137,Pete Alonso,New York Mets®,
BCP138,Delvin Perez,St. Louis Cardinals®,
BCP139,Travis Lakins,Boston Red Sox®,
BCP140,Blake Rutherford,Chicago White Sox®,
BCP141,Blayne Enlow,Minnesota Twins®,
BCP142,A.J. Puk,Oakland AthleticsTM,
BCP143,Heliot Ramos,San Francisco Giants®,
BCP144,Jahmai Jones,Angels®,
BCP145,Adbert Alzolay,Chicago Cubs®,
BCP146,Will Craig,Pittsburgh Pirates®,
BCP147,Forrest Whitley,Houston Astros®,
BCP148,Trevor Rogers,Miami Marlins®,
BCP149,Steven Duggar,San Francisco Giants®,
BCP150,Vladimir Guerrero Jr.,Toronto Blue Jays®,
BOWMAN SCOUTS TOP 100,,,
BTP-1,Vladimir Guerrero Jr.,Toronto Blue Jays®,
BTP-2,Ronald Acuna,Atlanta BravesTM,
BTP-3,Victor Robles,Washington Nationals®,Rookie

BTP-4,Gleyber Torres,New York Yankees®,
BTP-5,Eloy Jimenez,Chicago White Sox®,
BTP-6,Walker Buehler,Los Angeles Dodgers®,Rookie
BTP-7,Alex Reyes,St. Louis Cardinals®,
BTP-8,Michael Kopech,Chicago White Sox®,
BTP-9,Mitch Keller,Pittsburgh Pirates®,
BTP-10,Fernando Tatis Jr.,San Diego PadresTM,
BTP-11,Hunter Greene,Cincinnati Reds®,
BTP-12,Bo Bichette,Toronto Blue Jays®,
BTP-13,MacKenzie Gore,San Diego PadresTM,
BTP-14,Brendan Rodgers,Colorado RockiesTM,
BTP-15,Francisco Mejia,Cleveland Indians®,Rookie
BTP-16,Nick Senzel,Cincinnati Reds®,
BTP-17,Kyle Tucker,Houston Astros®,
BTP-18,Nick Gordon,Minnesota Twins®,
BTP-19,A.J. Puk,Oakland AthleticsTM,
BTP-20,Royce Lewis,Minnesota Twins®,
BTP-21,Luiz Gohara,Atlanta BravesTM,Rookie
BTP-22,Brent Honeywell,Tampa Bay RaysTM,
BTP-23,Forrest Whitley,Houston Astros®,
BTP-24,Triston McKenzie,Cleveland Indians®,
BTP-25,Mike Soroka,Atlanta BravesTM,
