BASE,,,
VETERANS,,,
638,Travis Shaw,Milwaukee BrewersTM,
639,Niko Goodrum,Detroit Tigers®,Rookie
640,Seth Lugo,New York Mets®,
641,Cameron Maybin,Miami Marlins®,
642,Ben Revere,Angels®,
643,Justin Wilson,Chicago Cubs®,
644,Carlos Perez,Angels®,
645,Welington Castillo,Chicago White Sox®,
646,Jose de Leon,Tampa Bay RaysTM,
647,Jose Urena,Miami Marlins®,
648,Derek Holland,San Francisco Giants®,
649,Curtis Granderson,Toronto Blue Jays®,
650,Justin Verlander,Houston Astros®,
651,JT Riddle,Miami Marlins®,
652,Matt Carpenter,St. Louis Cardinals®,
653,Jorge Soler,Kansas City Royals®,
654,Trayce Thompson,Los Angeles Dodgers®,
655,Andre Ethier,Los Angeles Dodgers®,
656,Brian Goodwin,Washington Nationals®,
657,Derek Dietrich,Miami Marlins®,
658,Tom Koehler,Los Angeles Dodgers®,
659,Arizona Diamondbacks®,Arizona Diamondbacks®,Team Cards
660,Mitch Haniger,Seattle MarinersTM,Future Stars
661,Christian Villanueva,San Diego PadresTM,Rookie
662,Patrick Corbin,Arizona Diamondbacks®,
663,Seth Smith,Baltimore Orioles®,
664,Gregor Blanco,San Francisco Giants®,
665,Tommy Pham,St. Louis Cardinals®,
666,Eric Sogard,Milwaukee BrewersTM,
667,Jonathan Lucroy,Colorado RockiesTM,
668,Tyler Anderson,Colorado RockiesTM,
669,Matt Chapman,Oakland AthleticsTM,
670,Asdrubal Cabrera,New York Mets®,
671,Tyler Clippard,Houston Astros®,
672,Brandon Nimmo,New York Mets®,
673,Adam Frazier,Pittsburgh Pirates®,
674,Jose Martinez,St. Louis Cardinals®,
675,Victor Arano,Philadelphia Phillies®,Rookie
676,Chad Green,New York Yankees®,
677,Brandon Moss,Oakland AthleticsTM,
678,Chad Bettis,Colorado RockiesTM,
679,Tyson Ross,San Diego PadresTM,
680,Enrique Hernandez,Los Angeles Dodgers®,
681,Ehire Adrianza,Minnesota Twins®,
682,Kansas City Royals®,Kansas City Royals®,Team Cards
683,Adam Eaton,Washington Nationals®,
684,Hunter Strickland,San Francisco Giants®,
685,Russell Martin,Toronto Blue Jays®,
686,Bud Norris,St. Louis Cardinals®,
687,Blake Treinen,Oakland AthleticsTM,
688,Tony Wolters,Colorado RockiesTM,
689,Jeurys Familia,New York Mets®,
690,St. Louis Cardinals®,St. Louis Cardinals®,Team Cards
691,Jason Heyward,Chicago Cubs®,
692,Tony Watson,San Francisco Giants®,
693,Brandon Kintzler,Washington Nationals®,
694,Anthony DeSclafani,Cincinnati Reds®,
695,Matt Davidson,Chicago White Sox®,
696,Kenley Jansen,Los Angeles Dodgers®,
697,Eduardo Escobar,Minnesota Twins®,
698,Ronald Acuña Jr.,Atlanta BravesTM,Rookie
698,Ryan Sherriff,St. Louis Cardinals®,Rookie
699,Drew Smyly,Chicago Cubs®,
699,Gleyber Torres,New York Yankees®,Rookie
700,Shohei Ohtani,Angels®,Rookie
BASE CARD CLEAR VARIATIONS,,,
351 Bryce Harper,,Washington Nationals®,
366 Tyler Glasnow,,Pittsburgh Pirates®,
369 Chris Taylor,,Los Angeles Dodgers®,
371 Cole Hamels,,Texas Rangers®,
374 Bradley Zimmer,,Cleveland Indians®,
376 Kyle McGrath,,San Diego PadresTM,Rookie
377 Domingo Santana,,Milwaukee BrewersTM,
384 Addison Russell,,Chicago Cubs®,
392 Marcus Stroman,,Toronto Blue Jays®,
393 Corey Kluber,,Cleveland Indians®,
